blue_win,blue_kills,blue_deaths,blue_assists,blue_kda,red_kills,red_deaths,red_assists,red_kda,blue_Tank,red_Tank,blue_Mage,red_Mage,blue_Assassin,red_Assassin,blue_Marksman,red_Marksman,blue_Support,red_Support,blue_Fighter,red_Fighter,rank_score_red,rank_score_blue
0,14,33,13,0.8181818181818182,33,14,42,5.357142857142857,94281,0,0,117408,0,298638,155489,111624,38032,72270,132313,108960,38.4,36.4
1,27,34,57,2.4705882352941178,34,27,49,3.074074074074074,0,93335,455374,0,440996,0,0,215640,455374,0,440996,93335,35.2,35.2
0,9,23,14,1.0,23,9,23,5.111111111111111,62110,0,99009,131115,0,173118,50454,183198,47754,45612,113365,87615,35.2,32.0
0,12,32,16,0.875,32,12,53,7.083333333333333,129532,0,166680,209805,263898,0,114756,381949,72630,94369,299380,0,38.4,36.0
0,20,42,33,1.2619047619047619,42,20,54,4.8,0,0,220356,486310,399863,491485,146471,207765,108180,0,253392,407955,39.2,36.0
1,41,31,58,3.193548387096774,31,41,49,1.951219512195122,369252,375228,0,726939,0,352206,199695,0,199695,466091,369252,988282,33.6,35.2
1,23,16,43,4.125,16,23,17,1.434782608695652,258745,0,89947,138034,0,564249,317747,180572,0,0,168798,456811,35.2,36.6
0,18,24,32,2.0833333333333335,24,18,51,4.166666666666667,85228,366121,265733,0,132977,179746,0,179746,265733,0,218205,366121,38.4,35.2
0,34,40,53,2.175,40,34,50,2.6470588235294117,0,363852,250224,502139,358884,297194,0,207975,367428,204945,241680,363852,34.0,36.0
1,27,7,18,6.428571428571429,7,27,9,0.5925925925925926,0,0,0,107232,52479,214496,163950,33168,51102,0,299633,74096,22.75,40.0
1,40,18,35,4.166666666666667,18,40,23,1.025,67560,0,0,0,372780,87868,0,52497,0,67370,351999,155238,19.75,21.75
1,29,13,47,5.846153846153846,12,29,16,0.9655172413793104,0,157452,163758,0,0,177772,163758,286348,71870,63490,267800,93962,39.0,36.8
1,31,18,50,4.5,18,31,41,1.903225806451613,133432,162495,72780,136370,422184,141258,260960,142792,0,136370,367436,141258,36.8,38.0
0,5,22,5,0.45454545454545453,22,5,38,12.0,186632,72360,50040,197700,130286,492450,194476,294750,98937,0,137735,72360,39.0,38.0
0,23,43,26,1.1395348837209303,43,23,59,4.434782608695652,164108,137085,135811,0,213525,376617,135811,376617,72590,0,236698,137085,38.0,40.0
0,20,25,37,2.28,25,21,41,3.142857142857143,0,385429,461382,251776,166768,649328,137748,172130,112044,0,166768,610851,36.8,37.0
0,30,30,51,2.7,30,30,54,2.8,279578,0,181986,352391,331041,403822,119376,626158,181986,134381,295133,167230,35.2,33.0
0,21,34,36,1.6764705882352942,34,21,66,4.761904761904762,0,392507,109800,249104,0,426404,112116,426404,286536,143403,176736,0,37.0,33.4
0,16,36,28,1.2222222222222223,35,16,60,5.9375,108300,446391,182042,259744,0,247312,313336,205455,290342,0,0,693703,35.75,34.4
0,21,28,23,1.5714285714285714,28,21,29,2.7142857142857144,167454,0,288561,285889,391448,244048,482010,448505,90497,91432,167454,335480,34.4,33.6
0,16,34,20,1.0588235294117647,34,16,51,5.3125,118512,0,83589,336826,265007,343252,88957,162372,0,105576,118512,168798,36.8,35.2
1,38,34,70,3.176470588235294,34,38,35,1.8157894736842106,284614,115416,829716,0,337428,484688,417890,453864,169778,0,337428,361880,35.0,37.0
0,16,28,21,1.3214285714285714,28,16,78,6.625,436049,0,289816,537178,282047,0,0,683154,289816,537178,718096,0,36.8,37.333333333333336
1,38,26,60,3.769230769230769,26,38,32,1.5263157894736843,354330,0,892945,0,0,897537,250576,544792,288745,133705,595290,236832,36.0,32.0
1,27,24,59,3.5833333333333335,24,27,35,2.185185185185185,0,0,204840,164262,373658,380457,138138,611438,118368,111900,440360,292598,36.0,36.8
1,25,13,43,5.230769230769231,13,25,22,1.4,478710,0,199170,302882,167832,0,147875,89771,113472,0,333900,302882,38.0,35.8
1,2,0,2,4.0,0,2,0,0.0,0,5544,2496,3386,7671,0,3867,0,1278,614,3864,2772,35.75,37.333333333333336
1,36,33,53,2.696969696969697,33,36,49,2.2777777777777777,160762,0,1107828,147498,338076,256304,684450,538589,0,147498,160762,0,38.0,37.0
1,40,22,65,4.7727272727272725,22,40,33,1.375,93973,0,418958,221940,237168,162218,172690,116748,181790,105192,93973,162218,35.0,37.6
1,37,18,48,4.722222222222222,18,37,28,1.2432432432432432,474698,0,471086,352882,256976,256544,214110,402677,0,145912,474698,0,35.2,37.333333333333336
0,16,36,32,1.3333333333333333,36,16,66,6.375,86559,0,337288,600390,162596,236384,287720,199005,113028,297581,0,432269,35.8,38.0
0,31,27,57,3.259259259259259,27,31,68,3.064516129032258,198165,450805,298248,0,449659,0,0,280228,435892,0,438469,290071,40.0,39.2
0,34,31,61,3.064516129032258,31,34,76,3.1470588235294117,380763,480707,254272,308941,215145,448297,418470,248144,254272,419910,380763,208185,38.4,38.0
0,8,16,10,1.125,16,8,25,5.125,65540,151917,104696,87117,0,86086,70400,51525,34296,0,65540,151917,36.8,36.8
1,27,10,29,5.6,10,27,14,0.8888888888888888,0,0,167475,76969,119666,103338,84502,128571,0,28000,38288,136275,37.6,37.5
0,14,33,24,1.1515151515151516,33,14,51,6.0,174202,137449,0,534739,172004,0,342566,787219,116736,0,290938,137449,40.0,38.0
0,18,33,17,1.0606060606060606,33,18,59,5.111111111111111,104688,0,0,680294,664279,301988,448414,200295,0,196575,320553,0,36.8,33.75
0,19,35,19,1.0857142857142856,35,19,47,4.315789473684211,112680,214497,211460,164080,230006,207150,93775,306326,164835,0,202286,421647,34.75,36.8
0,25,38,44,1.8157894736842106,38,25,68,4.24,147030,146211,300011,0,339444,242432,175672,142779,0,0,610813,146211,36.0,36.8
0,16,27,21,1.3703703703703705,26,16,53,4.9375,0,200445,0,313221,164892,164066,111540,204075,0,112776,164892,164066,37.0,36.4
0,0,0,0,0.0,0,0,0,0.0,0,0,61,0,0,185,0,0,0,0,61,0,35.8,39.0
0,12,26,16,1.0769230769230769,26,12,48,6.166666666666667,0,271349,49626,0,0,0,221722,236070,49626,103236,139178,271349,40.0,40.0
0,18,29,28,1.5862068965517242,29,18,39,3.7777777777777777,91905,110052,144820,0,83677,362306,107952,87692,228497,87692,223504,472358,36.0,33.0
0,28,37,47,2.027027027027027,37,29,65,3.5172413793103448,412781,0,320310,526020,0,867397,0,253552,204270,118380,528821,206205,37.0,38.4
0,15,22,20,1.5909090909090908,21,15,24,3.0,81543,0,118368,116646,0,0,67920,70170,118368,46476,81543,0,36.4,37.6
1,20,7,28,6.857142857142857,6,20,8,0.7,0,0,114898,66260,205475,65990,39024,49635,114898,92076,166451,91806,35.0,37.0
0,22,26,42,2.4615384615384617,26,22,36,2.8181818181818183,0,204165,196530,240400,198120,490848,312600,240848,196530,0,0,454613,36.0,38.666666666666664
1,28,21,44,3.4285714285714284,21,28,29,1.7857142857142858,92114,72680,354287,0,0,222940,212925,319760,0,72680,92114,137228,36.8,36.6
0,25,44,40,1.4772727272727273,44,26,104,5.6923076923076925,450197,204585,167538,307802,0,0,369721,180152,83611,180152,282659,204585,37.4,36.75
0,8,24,9,0.7083333333333334,24,8,33,7.125,105350,0,92081,111890,49590,200316,0,193806,33520,48240,121420,70160,36.0,38.0
0,13,35,20,0.9428571428571428,35,13,70,8.076923076923077,0,354438,213660,218430,436766,0,0,283730,0,218430,436766,354438,37.6,37.6
1,33,26,53,3.3076923076923075,26,33,33,1.7878787878787878,447168,0,430563,0,0,137449,512169,137449,319614,0,447168,0,36.0,34.0
1,27,9,52,8.777777777777779,9,27,12,0.7777777777777778,0,0,0,69220,0,107220,339166,0,0,69220,0,107220,38.4,34.75
1,30,25,70,4.0,25,30,56,2.7,321471,171192,215355,277359,209025,195750,0,142142,215355,81609,530496,171192,36.0,36.0
0,6,23,12,0.782608695652174,23,6,34,9.5,174972,288881,283460,494726,0,514368,161322,345777,103392,139932,174972,252144,36.0,36.8
1,28,21,52,3.8095238095238093,21,28,27,1.7142857142857142,314630,0,148408,138918,0,480028,211425,0,90882,0,166222,341110,34.0,36.0
1,27,33,61,2.6666666666666665,33,27,37,2.5925925925925926,176820,0,164920,109740,135005,191860,268840,170086,298755,164658,176820,170086,34.0,39.2
0,20,32,23,1.34375,32,20,60,4.6,263350,255376,165718,135499,215310,375827,165718,176792,0,135499,263350,255376,34.4,34.0
0,19,34,21,1.1764705882352942,34,19,44,4.105263157894737,259385,208710,270053,372561,0,500897,0,181062,0,161616,168756,498662,39.0,36.4
0,20,40,36,1.4,40,20,78,5.9,0,554010,108060,646139,525018,0,218910,466278,108060,135083,306108,257904,40.0,36.8
1,31,22,62,4.2272727272727275,22,31,44,2.129032258064516,107796,0,213735,0,499872,289328,237248,240592,0,110604,607668,178724,38.4,37.0
1,33,21,44,3.6666666666666665,21,33,34,1.6666666666666667,378540,358488,523126,372325,351738,0,0,195810,523126,372325,730278,358488,40.0,37.0
1,24,4,26,12.5,4,24,3,0.2916666666666667,120628,67520,253080,64140,0,97140,149979,33000,34080,0,103332,67520,36.8,36.0
0,11,25,17,1.12,25,11,50,6.818181818181818,0,213660,203639,116436,245417,168378,104196,143637,91355,116436,0,213660,36.8,38.0
1,27,17,56,4.882352941176471,17,27,31,1.7777777777777777,162666,91443,343784,68500,134979,235198,104388,91223,104388,68500,476551,235418,34.2,38.4
1,40,23,55,4.130434782608695,23,40,31,1.35,252608,162358,161826,275054,0,0,486811,349748,294504,130754,694227,162358,36.0,39.0
1,50,43,66,2.697674418604651,42,50,59,2.02,303654,736866,218625,450137,439146,0,439146,579236,0,201705,303654,736866,35.0,35.2
0,21,38,39,1.5789473684210527,38,21,61,4.714285714285714,0,294304,343944,299132,205155,299132,545492,244944,147654,176470,205155,470774,36.8,39.2
1,19,7,23,6.0,6,19,6,0.631578947368421,0,0,71310,115028,84216,0,114386,80300,52596,34728,155526,65310,38.0,36.0
0,15,34,16,0.9117647058823529,34,15,34,4.533333333333333,0,0,133133,461896,166936,423676,242263,129805,242861,332091,166936,423676,34.666666666666664,36.0
0,9,26,9,0.6923076923076923,26,9,25,5.666666666666667,0,244064,234463,202440,270548,367752,113484,400704,89045,94182,270548,573638,34.0,38.0
1,17,8,27,5.5,8,17,13,1.2352941176470589,132041,114236,232395,179201,0,134170,88671,65070,119019,90431,132041,69100,38.666666666666664,36.0
0,13,22,17,1.3636363636363635,22,13,24,3.5384615384615383,0,0,155649,179396,179634,376035,113592,135213,155649,179396,0,376035,38.0,34.0
0,16,26,29,1.7307692307692308,26,16,43,4.3125,281316,204360,105576,116844,412116,249280,248288,249280,105576,116844,445144,204360,34.4,36.8
0,16,28,23,1.3928571428571428,28,16,38,4.125,146731,0,352018,0,146536,490640,113292,0,238726,105900,146731,349020,34.25,32.0
1,32,21,63,4.523809523809524,21,32,29,1.5625,0,0,356683,202770,283662,131664,283662,0,136903,88297,219780,131664,36.0,33.0
1,31,25,44,3.0,25,31,38,2.032258064516129,113568,0,0,92807,365960,574412,204705,372261,0,92807,479528,167972,35.0,32.0
0,30,39,52,2.1025641025641026,39,30,101,4.666666666666667,0,0,519500,242656,590614,0,0,311032,178472,242656,626968,0,38.4,38.0
1,38,39,57,2.4358974358974357,38,38,54,2.4210526315789473,0,0,439491,116280,260976,200010,428745,376149,142688,116280,0,403035,40.0,39.2
0,26,28,28,1.9285714285714286,28,26,46,2.8461538461538463,165258,0,129545,70290,300401,281944,91641,0,0,70290,336114,143286,38.0,39.0
0,11,31,12,0.7419354838709677,31,11,45,6.909090909090909,0,0,412404,113328,0,712782,254035,440232,296520,290008,0,202830,36.0,36.0
0,31,36,50,2.25,36,31,65,3.2580645161290325,440002,147602,440319,249136,0,824654,475848,219840,139555,0,440002,431621,33.2,35.5
0,22,35,30,1.4857142857142858,34,22,60,4.2727272727272725,84029,0,170450,172158,198675,332359,198675,196695,135395,93335,305845,239024,34.333333333333336,34.0
1,30,18,39,3.8333333333333335,18,30,29,1.5666666666666667,375390,195630,0,245624,0,307468,168924,333858,0,160342,375390,195630,33.75,38.4
0,18,15,26,2.933333333333333,15,18,28,2.388888888888889,209685,0,94149,225540,215340,203580,134095,322140,94149,107640,425025,407820,33.6,32.5
1,38,33,49,2.6363636363636362,33,38,44,2.026315789473684,0,239840,175042,315177,498595,439474,248656,175154,175042,0,281860,819337,37.0,35.0
0,25,26,61,3.3076923076923075,26,25,43,2.76,202785,459327,0,258928,0,0,179074,236400,0,399263,202785,599662,38.0,36.0
1,34,21,71,5.0,21,34,30,1.5,531114,311100,621921,298141,247008,417795,497389,165242,0,0,653590,660959,38.0,34.25
1,29,33,43,2.1818181818181817,33,29,63,3.310344827586207,816910,367650,0,299540,343206,445512,286756,299540,0,164332,1160116,648830,38.0,40.0
1,25,15,45,4.666666666666667,15,26,27,1.6153846153846154,257986,52335,418826,277692,382473,160440,178794,117252,93808,0,306619,0,37.0,37.0
0,24,43,35,1.372093023255814,42,24,63,4.375,0,281401,183760,143962,174510,163534,424467,202995,0,143962,241030,281401,36.8,35.2
1,32,22,62,4.2727272727272725,22,32,35,1.78125,0,0,594802,407614,253232,238048,253232,219330,350546,163534,244256,219330,35.2,33.75
0,24,30,42,2.2,30,24,60,3.75,169652,258096,539282,168994,322536,0,241488,202170,255584,168994,372302,258096,33.666666666666664,38.4
0,22,28,47,2.4642857142857144,28,22,39,3.0454545454545454,0,140426,447336,257616,118296,790484,202230,574362,368712,0,196920,392794,36.0,36.0
0,24,33,41,1.9696969696969697,33,24,67,4.166666666666667,0,0,214800,165200,175812,0,295001,806142,140036,165200,530648,0,34.333333333333336,36.0
1,37,36,62,2.75,36,37,68,2.810810810810811,370134,295222,693002,800712,359964,384624,377244,0,258176,380286,730098,679846,37.0,38.666666666666664
0,36,43,69,2.441860465116279,43,36,50,2.5833333333333335,0,213525,361580,170884,199065,353664,199065,972756,361580,170884,0,213525,36.0,34.666666666666664
0,34,61,46,1.3114754098360655,61,34,105,4.882352941176471,0,0,489712,281673,579226,686733,216525,300237,0,281673,785701,386496,36.0,40.0
0,12,25,10,0.88,25,12,44,5.75,0,0,120002,105636,0,0,343545,111756,48222,105636,138736,0,37.0,38.4
0,27,44,51,1.7727272727272727,44,27,87,4.851851851851852,0,365328,622842,0,305864,378414,698282,791088,210660,0,412182,845316,37.0,39.0
0,22,39,28,1.2820512820512822,39,22,67,4.818181818181818,229177,0,196800,219990,114528,595978,114528,411050,283315,135876,142662,240112,38.4,35.0
0,29,38,37,1.736842105263158,38,29,59,3.3448275862068964,0,0,317031,287844,0,395314,398930,415275,118176,287844,237664,181594,35.2,37.6
1,44,23,93,5.956521739130435,23,44,29,1.1818181818181819,0,495206,117132,0,378248,332528,590871,0,117132,115152,201885,548180,35.0,36.8
1,27,9,42,7.666666666666667,9,27,7,0.5925925925925926,141036,87505,140491,0,0,0,110664,67570,140491,0,141036,87505,39.0,36.0
1,29,8,33,7.75,8,29,8,0.5517241379310345,242046,0,113796,202908,340110,407054,113796,0,0,61520,292287,201546,36.0,35.2
1,35,28,63,3.5,27,35,45,2.057142857142857,103620,0,251872,369586,511392,132574,345024,306440,0,89936,0,285656,34.4,36.0
1,30,15,50,5.333333333333333,15,30,31,1.5333333333333334,72710,137410,0,298522,0,225348,414614,110532,172662,68530,72710,243298,38.4,34.4
0,1,2,0,0.5,2,1,5,7.0,0,5056,9932,6948,0,4876,2310,1186,7110,2398,5132,9932,38.0,36.75
0,28,35,42,2.0,35,28,76,3.9642857142857144,81334,0,162330,0,133016,378300,172186,197685,81334,110280,295346,378300,39.2,35.2
1,31,27,53,3.111111111111111,27,31,45,2.3225806451612905,0,0,215505,860058,359064,236720,0,213510,215505,438596,359064,472736,38.4,35.75
0,30,29,49,2.7241379310344827,29,30,66,3.1666666666666665,466212,133120,291057,220320,0,427200,172872,432420,0,133120,757269,215100,37.6,35.75
1,38,34,67,3.088235294117647,34,38,72,2.789473684210526,577096,141401,628750,643144,0,538745,355248,0,372942,481673,401382,538745,36.0,36.8
0,20,23,24,1.9130434782608696,22,20,26,2.4,0,258080,127624,182112,0,0,24388,110064,103236,0,0,258080,35.4,33.8
0,29,27,52,3.0,27,29,34,2.103448275862069,244400,116820,181454,0,220170,590036,261584,0,181454,0,464570,706856,37.0,36.0
1,32,30,64,3.2,30,32,58,2.75,0,103680,444656,204525,211245,410010,165998,422220,139659,0,516242,320415,40.0,38.0
1,35,22,63,4.454545454545454,22,35,45,1.9142857142857144,0,131534,645877,497120,480246,421785,302311,451002,147966,0,332280,599437,40.0,34.666666666666664
1,19,15,35,3.6,15,19,15,1.5789473684210527,0,172816,238496,145795,382436,0,601297,205073,0,93137,218370,172816,35.333333333333336,35.2
0,15,38,22,0.9736842105263158,38,15,61,6.6,148122,0,180838,573327,412066,0,183898,206490,67930,366837,263382,0,37.6,38.0
1,43,20,67,5.5,20,43,32,1.2093023255813953,0,222738,110988,0,324705,281658,322633,0,110988,0,178780,504396,37.0,40.0
0,7,18,11,1.0,18,7,24,6.0,144084,161798,0,50247,0,261214,106212,119280,0,0,144084,141934,38.666666666666664,39.2
1,37,25,86,4.92,25,37,46,1.9189189189189189,292349,400553,545631,236192,568367,219450,259936,179088,237200,0,292349,856195,38.0,38.666666666666664
0,4,11,4,0.7272727272727273,11,4,15,6.5,0,69200,177537,36456,104244,185206,144776,103366,94421,0,104244,187496,38.0,38.0
1,20,18,35,3.0555555555555554,18,20,33,2.55,88682,200295,0,178220,0,388151,180488,215685,0,259631,88682,372761,36.0,39.2
0,17,27,23,1.4814814814814814,27,17,50,4.529411764705882,119364,143962,210612,252205,129935,0,106212,145496,104400,84205,249299,311962,38.666666666666664,38.4
0,23,36,25,1.3333333333333333,36,23,53,3.869565217391304,294984,0,145093,262928,0,300815,104184,239136,249277,262928,294984,300815,37.6,33.4
0,15,30,23,1.2666666666666666,30,15,46,5.066666666666666,0,199950,292726,627087,404596,215715,181356,216360,130130,410727,242000,415665,38.0,38.666666666666664
0,19,27,20,1.4444444444444444,26,19,43,3.6315789473684212,0,0,339728,107508,286452,0,0,334077,202110,107508,253970,217485,33.333333333333336,34.0
0,22,38,34,1.4736842105263157,38,22,61,4.5,0,0,240762,117432,168392,241840,287242,0,72370,117432,200430,241840,37.0,39.0
0,4,8,6,1.25,7,4,7,3.5,0,0,24634,29200,10130,50280,0,17376,6844,29200,27920,32904,38.4,36.0
0,21,31,39,1.935483870967742,31,22,74,4.7727272727272725,88132,208725,332442,177072,0,0,0,551468,0,177072,420574,208725,38.4,37.6
0,19,24,16,1.4583333333333333,24,19,32,2.9473684210526314,238884,250827,0,63030,0,316392,0,107292,0,63030,238884,250827,36.8,39.0
0,24,39,43,1.7179487179487178,39,24,69,4.5,273518,226354,356776,344484,182140,0,174636,0,0,485170,273518,85668,34.6,38.0
0,7,12,9,1.3333333333333333,12,7,14,3.7142857142857144,55017,0,70780,53568,45648,90035,45783,115260,22932,0,0,143603,34.4,32.4
1,24,25,35,2.36,25,24,33,2.4166666666666665,340722,0,415906,636004,281877,309383,605668,200085,173586,350132,340722,595255,38.4,39.0
1,25,18,40,3.611111111111111,18,25,29,1.88,145600,0,352546,563752,213480,213480,374928,383523,294334,114624,365260,0,35.75,36.0
0,5,17,9,0.8235294117647058,17,5,31,9.6,136812,0,192912,283750,0,318690,0,105240,192912,70300,136812,0,37.0,35.4
0,13,36,25,1.0555555555555556,36,13,57,7.153846153846154,0,0,421494,711557,145756,285226,145756,176120,529638,145457,108144,280874,36.0,32.666666666666664
1,26,10,55,8.1,10,26,12,0.8461538461538461,0,202065,295640,180768,354732,0,139659,81202,114480,180768,173572,202065,40.0,38.0
0,28,38,23,1.3421052631578947,37,28,67,3.7142857142857144,0,360723,244654,287997,0,210105,602805,469759,133978,0,314301,570828,38.4,40.0
0,16,27,15,1.1481481481481481,27,16,43,4.375,70570,163170,134550,174944,443383,164682,0,0,134550,0,348809,163170,34.5,30.666666666666668
1,30,11,36,6.0,11,31,14,0.8064516129032258,37648,23044,177764,48375,154044,48375,89716,125056,105384,23044,81664,85184,36.8,38.4
0,26,33,42,2.0606060606060606,33,26,69,3.923076923076923,429747,305626,503808,202995,214755,0,214755,0,254480,202995,429747,305626,33.0,33.5
0,13,30,16,0.9666666666666667,30,13,41,5.461538461538462,54171,199194,45666,213852,0,107460,66180,0,45666,106980,54171,306066,34.0,33.2
0,14,33,12,0.7878787878787878,33,14,38,5.071428571428571,0,0,197602,215731,0,240018,142424,168490,126738,47241,146096,107340,36.8,35.0
0,25,30,60,2.8333333333333335,30,25,61,3.64,0,112260,316404,178668,0,325168,173628,0,316404,178668,0,437428,36.8,36.8
0,5,17,8,0.7647058823529411,17,5,33,10.0,71190,0,26894,0,38072,0,38072,0,26894,37760,71190,0,36.0,35.0
0,26,36,49,2.0833333333333335,36,26,54,3.4615384615384617,368549,109716,0,256672,0,262608,200640,0,129493,256672,239056,372324,36.0,38.0
0,35,36,67,2.8333333333333335,36,37,58,2.5405405405405403,289136,419248,255936,250608,283509,282914,282268,235360,255936,163744,572645,255504,38.0,35.0
0,31,35,50,2.3142857142857145,35,31,81,3.7419354838709675,143364,418680,661172,310607,516820,0,479017,500752,259216,244672,296395,985367,35.0,33.0
0,35,33,38,2.212121212121212,33,35,46,2.257142857142857,0,0,356071,508721,710694,310811,291125,258976,213630,197910,710694,179676,36.0,39.2
0,31,29,29,2.0689655172413794,29,31,47,2.4516129032258065,182070,0,294255,666960,0,291193,170128,240832,163800,130039,182070,530745,40.0,38.0
1,33,16,72,6.5625,15,33,30,1.3636363636363635,0,90013,148135,175954,198690,0,198510,212412,262519,68290,198690,90013,36.6,40.0
0,18,32,36,1.6875,32,18,74,5.888888888888889,148018,0,136994,141284,198435,280942,0,488167,136994,0,346453,141284,35.2,40.0
0,27,29,37,2.206896551724138,29,27,50,2.925925925925926,0,255888,214275,572607,214275,334584,473583,585064,0,572607,259968,255888,35.2,40.0
